D,DateTime,TempF,Location
5313,9/3/2015 20:00,75.247,CedarRiverSite1
5314,9/3/2015 20:15,74.77,CedarRiverSite1
5315,9/3/2015 20:30,74.338,CedarRiverSite1
5316,9/3/2015 20:45,73.904,CedarRiverSite1
5317,9/3/2015 21:00,73.558,CedarRiverSite1
5318,9/3/2015 21:15,73.17,CedarRiverSite1
5319,9/3/2015 21:30,72.869,CedarRiverSite1
5320,9/3/2015 21:45,72.567,CedarRiverSite1
5321,9/3/2015 22:00,72.264,CedarRiverSite1
5322,9/3/2015 22:15,72.007,CedarRiverSite1
5323,9/3/2015 22:30,71.748,CedarRiverSite1
5324,9/3/2015 22:45,71.49,CedarRiverSite1
5325,9/3/2015 23:00,71.231,CedarRiverSite1
5326,9/3/2015 23:15,70.93,CedarRiverSite1
5327,9/3/2015 23:30,70.63,CedarRiverSite1
5328,9/3/2015 23:45,70.286,CedarRiverSite1
5329,9/4/2015 0:00,69.985,CedarRiverSite1
5330,9/4/2015 0:15,69.771,CedarRiverSite1
5331,9/4/2015 0:30,69.6,CedarRiverSite1
5332,9/4/2015 0:45,69.471,CedarRiverSite1
5333,9/4/2015 1:00,69.343,CedarRiverSite1
5334,9/4/2015 1:15,69.256,CedarRiverSite1
5335,9/4/2015 1:30,69.129,CedarRiverSite1
5336,9/4/2015 1:45,69.042,CedarRiverSite1
5337,9/4/2015 2:00,68.999,CedarRiverSite1
5338,9/4/2015 2:15,68.828,CedarRiverSite1
5339,9/4/2015 2:30,68.698,CedarRiverSite1
5340,9/4/2015 2:45,68.614,CedarRiverSite1
5341,9/4/2015 3:00,68.527,CedarRiverSite1
5342,9/4/2015 3:15,68.313,CedarRiverSite1
5343,9/4/2015 3:30,68.227,CedarRiverSite1
5344,9/4/2015 3:45,68.099,CedarRiverSite1
5345,9/4/2015 4:00,68.013,CedarRiverSite1
5346,9/4/2015 4:15,67.885,CedarRiverSite1
5347,9/4/2015 4:30,67.798,CedarRiverSite1
5348,9/4/2015 4:45,67.714,CedarRiverSite1
5349,9/4/2015 5:00,67.627,CedarRiverSite1
5350,9/4/2015 5:15,67.543,CedarRiverSite1
5351,9/4/2015 5:30,67.413,CedarRiverSite1
5352,9/4/2015 5:45,67.242,CedarRiverSite1
5353,9/4/2015 6:00,67.114,CedarRiverSite1
5354,9/4/2015 6:15,67.028,CedarRiverSite1
5355,9/4/2015 6:30,66.943,CedarRiverSite1
5356,9/4/2015 6:45,66.857,CedarRiverSite1
5357,9/4/2015 7:00,66.772,CedarRiverSite1
5358,9/4/2015 7:15,66.686,CedarRiverSite1
5359,9/4/2015 7:30,66.6,CedarRiverSite1
5360,9/4/2015 7:45,66.515,CedarRiverSite1
5361,9/4/2015 8:00,66.472,CedarRiverSite1
5362,9/4/2015 8:15,66.515,CedarRiverSite1
5363,9/4/2015 8:30,66.429,CedarRiverSite1
5364,9/4/2015 8:45,66.515,CedarRiverSite1
5365,9/4/2015 9:00,66.558,CedarRiverSite1
5366,9/4/2015 9:15,66.686,CedarRiverSite1
5367,9/4/2015 9:30,67.028,CedarRiverSite1
5368,9/4/2015 9:45,67.456,CedarRiverSite1
5369,9/4/2015 10:00,68.013,CedarRiverSite1
5370,9/4/2015 10:15,68.614,CedarRiverSite1
5371,9/4/2015 10:30,69.3,CedarRiverSite1
5372,9/4/2015 10:45,69.985,CedarRiverSite1
5373,9/4/2015 11:00,70.673,CedarRiverSite1
5374,9/4/2015 11:15,71.447,CedarRiverSite1
5375,9/4/2015 11:30,72.307,CedarRiverSite1
5376,9/4/2015 11:45,73.126,CedarRiverSite1
5377,9/4/2015 12:00,74.034,CedarRiverSite1
5378,9/4/2015 12:15,74.943,CedarRiverSite1
5379,9/4/2015 12:30,75.853,CedarRiverSite1
5380,9/4/2015 12:45,76.854,CedarRiverSite1
5381,9/4/2015 13:00,77.902,CedarRiverSite1
5382,9/4/2015 13:15,78.865,CedarRiverSite1
5383,9/4/2015 13:30,79.831,CedarRiverSite1
5384,9/4/2015 13:45,80.757,CedarRiverSite1
5385,9/4/2015 14:00,81.642,CedarRiverSite1
5386,9/4/2015 14:15,82.263,CedarRiverSite1
5387,9/4/2015 14:30,82.931,CedarRiverSite1
5388,9/4/2015 14:45,83.467,CedarRiverSite1
5389,9/4/2015 15:00,83.869,CedarRiverSite1
5390,9/4/2015 15:15,84.182,CedarRiverSite1
5391,9/4/2015 15:30,84.542,CedarRiverSite1
5392,9/4/2015 15:45,84.542,CedarRiverSite1
5393,9/4/2015 16:00,84.722,CedarRiverSite1
5394,9/4/2015 16:15,84.587,CedarRiverSite1
5395,9/4/2015 16:30,83.332,CedarRiverSite1
5396,9/4/2015 16:45,83.287,CedarRiverSite1
5397,9/4/2015 17:00,83.377,CedarRiverSite1
5398,9/4/2015 17:15,82.886,CedarRiverSite1
5399,9/4/2015 17:30,82.486,CedarRiverSite1
5400,9/4/2015 17:45,81.997,CedarRiverSite1
5401,9/4/2015 18:00,81.466,CedarRiverSite1
5402,9/4/2015 18:15,80.845,CedarRiverSite1
5403,9/4/2015 18:30,80.272,CedarRiverSite1
5404,9/4/2015 18:45,79.567,CedarRiverSite1
5405,9/4/2015 19:00,79.041,CedarRiverSite1
5406,9/4/2015 19:15,78.471,CedarRiverSite1
5407,9/4/2015 19:30,77.815,CedarRiverSite1
5408,9/4/2015 19:45,77.292,CedarRiverSite1
5409,9/4/2015 20:00,76.725,CedarRiverSite1
5410,9/4/2015 20:15,76.114,CedarRiverSite1
5411,9/4/2015 20:30,75.508,CedarRiverSite1
5412,9/4/2015 20:45,74.899,CedarRiverSite1
5413,9/4/2015 21:00,74.295,CedarRiverSite1
5414,9/4/2015 21:15,73.731,CedarRiverSite1
5415,9/4/2015 21:30,73.256,CedarRiverSite1
5416,9/4/2015 21:45,72.826,CedarRiverSite1
5417,9/4/2015 22:00,72.351,CedarRiverSite1
5418,9/4/2015 22:15,71.877,CedarRiverSite1
5419,9/4/2015 22:30,71.447,CedarRiverSite1
5420,9/4/2015 22:45,71.017,CedarRiverSite1
5421,9/4/2015 23:00,70.587,CedarRiverSite1
5422,9/4/2015 23:15,70.243,CedarRiverSite1
5423,9/4/2015 23:30,69.858,CedarRiverSite1
5424,9/4/2015 23:45,69.471,CedarRiverSite1
5425,9/5/2015 0:00,69.085,CedarRiverSite1
5426,9/5/2015 0:15,68.698,CedarRiverSite1
5427,9/5/2015 0:30,68.356,CedarRiverSite1
5428,9/5/2015 0:45,68.013,CedarRiverSite1
5429,9/5/2015 1:00,67.671,CedarRiverSite1
5430,9/5/2015 1:15,67.329,CedarRiverSite1
5431,9/5/2015 1:30,66.985,CedarRiverSite1
5432,9/5/2015 1:45,66.729,CedarRiverSite1
5433,9/5/2015 2:00,66.6,CedarRiverSite1
5434,9/5/2015 2:15,66.385,CedarRiverSite1
5435,9/5/2015 2:30,66.214,CedarRiverSite1
5436,9/5/2015 2:45,66.13,CedarRiverSite1
5437,9/5/2015 3:00,66.13,CedarRiverSite1
5438,9/5/2015 3:15,66.173,CedarRiverSite1
5439,9/5/2015 3:30,66.214,CedarRiverSite1
5440,9/5/2015 3:45,66.214,CedarRiverSite1
5441,9/5/2015 4:00,66.258,CedarRiverSite1
5442,9/5/2015 4:15,66.258,CedarRiverSite1
5443,9/5/2015 4:30,66.258,CedarRiverSite1
5444,9/5/2015 4:45,66.173,CedarRiverSite1
5445,9/5/2015 5:00,66.13,CedarRiverSite1
5446,9/5/2015 5:15,66.043,CedarRiverSite1
5447,9/5/2015 5:30,66,CedarRiverSite1
5448,9/5/2015 5:45,66,CedarRiverSite1
5449,9/5/2015 6:00,66,CedarRiverSite1
5450,9/5/2015 6:15,65.959,CedarRiverSite1
5451,9/5/2015 6:30,65.959,CedarRiverSite1
5452,9/5/2015 6:45,65.916,CedarRiverSite1
5453,9/5/2015 7:00,65.872,CedarRiverSite1
5454,9/5/2015 7:15,65.829,CedarRiverSite1
5455,9/5/2015 7:30,65.788,CedarRiverSite1
5456,9/5/2015 7:45,65.829,CedarRiverSite1
5457,9/5/2015 8:00,65.872,CedarRiverSite1
5458,9/5/2015 8:15,65.916,CedarRiverSite1
5459,9/5/2015 8:30,66,CedarRiverSite1
5460,9/5/2015 8:45,66.214,CedarRiverSite1
5461,9/5/2015 9:00,66.429,CedarRiverSite1
5462,9/5/2015 9:15,66.558,CedarRiverSite1
5463,9/5/2015 9:30,66.729,CedarRiverSite1
5464,9/5/2015 9:45,66.772,CedarRiverSite1
5465,9/5/2015 10:00,66.857,CedarRiverSite1
5466,9/5/2015 10:15,66.9,CedarRiverSite1
5467,9/5/2015 10:30,66.985,CedarRiverSite1
5468,9/5/2015 10:45,67.158,CedarRiverSite1
5469,9/5/2015 11:00,67.456,CedarRiverSite1
5470,9/5/2015 11:15,67.757,CedarRiverSite1
5471,9/5/2015 11:30,67.971,CedarRiverSite1
5472,9/5/2015 11:45,68.313,CedarRiverSite1
5473,9/5/2015 12:00,68.4,CedarRiverSite1
5474,9/5/2015 12:15,68.871,CedarRiverSite1
5475,9/5/2015 12:30,69.17,CedarRiverSite1
5476,9/5/2015 12:45,69.256,CedarRiverSite1
5477,9/5/2015 13:00,69.3,CedarRiverSite1
5478,9/5/2015 13:15,69.343,CedarRiverSite1
5479,9/5/2015 13:30,69.3,CedarRiverSite1
5480,9/5/2015 13:45,69.343,CedarRiverSite1
5481,9/5/2015 14:00,69.471,CedarRiverSite1
5482,9/5/2015 14:15,69.728,CedarRiverSite1
5483,9/5/2015 14:30,71.317,CedarRiverSite1
5484,9/5/2015 14:45,72.523,CedarRiverSite1
5485,9/5/2015 15:00,72.997,CedarRiverSite1
5486,9/5/2015 15:15,73.99,CedarRiverSite1
5487,9/5/2015 15:30,74.899,CedarRiverSite1
5488,9/5/2015 15:45,75.029,CedarRiverSite1
5489,9/5/2015 16:00,75.42,CedarRiverSite1
5490,9/5/2015 16:15,75.42,CedarRiverSite1
5491,9/5/2015 16:30,75.81,CedarRiverSite1
5492,9/5/2015 16:45,76.246,CedarRiverSite1
5493,9/5/2015 17:00,76.289,CedarRiverSite1
5494,9/5/2015 17:15,76.203,CedarRiverSite1
5495,9/5/2015 17:30,75.853,CedarRiverSite1
5496,9/5/2015 17:45,75.463,CedarRiverSite1
5497,9/5/2015 18:00,75.204,CedarRiverSite1
5498,9/5/2015 18:15,74.813,CedarRiverSite1
5499,9/5/2015 18:30,74.338,CedarRiverSite1
5500,9/5/2015 18:45,73.904,CedarRiverSite1
5501,9/5/2015 19:00,73.429,CedarRiverSite1
5502,9/5/2015 19:15,72.997,CedarRiverSite1
5503,9/5/2015 19:30,72.523,CedarRiverSite1
5504,9/5/2015 19:45,72.093,CedarRiverSite1
5505,9/5/2015 20:00,71.791,CedarRiverSite1
5506,9/5/2015 20:15,71.447,CedarRiverSite1
5507,9/5/2015 20:30,71.19,CedarRiverSite1
5508,9/5/2015 20:45,70.93,CedarRiverSite1
5509,9/5/2015 21:00,70.673,CedarRiverSite1
5510,9/5/2015 21:15,70.459,CedarRiverSite1
5511,9/5/2015 21:30,70.072,CedarRiverSite1
5512,9/5/2015 21:45,69.643,CedarRiverSite1
5513,9/5/2015 22:00,69.213,CedarRiverSite1
5514,9/5/2015 22:15,68.828,CedarRiverSite1
5515,9/5/2015 22:30,68.484,CedarRiverSite1
5516,9/5/2015 22:45,68.185,CedarRiverSite1
5517,9/5/2015 23:00,67.842,CedarRiverSite1
5518,9/5/2015 23:15,67.543,CedarRiverSite1
5519,9/5/2015 23:30,67.285,CedarRiverSite1
5520,9/5/2015 23:45,66.985,CedarRiverSite1
5521,9/6/2015 0:00,66.686,CedarRiverSite1
5522,9/6/2015 0:15,66.429,CedarRiverSite1
5523,9/6/2015 0:30,66.214,CedarRiverSite1
5524,9/6/2015 0:45,65.959,CedarRiverSite1
5525,9/6/2015 1:00,65.745,CedarRiverSite1
5526,9/6/2015 1:15,65.487,CedarRiverSite1
5527,9/6/2015 1:30,65.273,CedarRiverSite1
5528,9/6/2015 1:45,65.017,CedarRiverSite1
5529,9/6/2015 2:00,64.76,CedarRiverSite1
5530,9/6/2015 2:15,64.459,CedarRiverSite1
5531,9/6/2015 2:30,64.288,CedarRiverSite1
5532,9/6/2015 2:45,64.074,CedarRiverSite1
5533,9/6/2015 3:00,63.862,CedarRiverSite1
5534,9/6/2015 3:15,63.648,CedarRiverSite1
5535,9/6/2015 3:30,63.475,CedarRiverSite1
5536,9/6/2015 3:45,63.39,CedarRiverSite1
5537,9/6/2015 4:00,63.262,CedarRiverSite1
5538,9/6/2015 4:15,63.176,CedarRiverSite1
5539,9/6/2015 4:30,63.048,CedarRiverSite1
5540,9/6/2015 4:45,62.834,CedarRiverSite1
5541,9/6/2015 5:00,62.62,CedarRiverSite1
5542,9/6/2015 5:15,62.447,CedarRiverSite1
5543,9/6/2015 5:30,62.233,CedarRiverSite1
5544,9/6/2015 5:45,62.062,CedarRiverSite1
5545,9/6/2015 6:00,61.977,CedarRiverSite1
5546,9/6/2015 6:15,61.977,CedarRiverSite1
5547,9/6/2015 6:30,61.934,CedarRiverSite1
5548,9/6/2015 6:45,61.848,CedarRiverSite1
5549,9/6/2015 7:00,61.761,CedarRiverSite1
5550,9/6/2015 7:15,61.761,CedarRiverSite1
5551,9/6/2015 7:30,61.72,CedarRiverSite1
5552,9/6/2015 7:45,61.804,CedarRiverSite1
5553,9/6/2015 8:00,61.891,CedarRiverSite1
5554,9/6/2015 8:15,62.019,CedarRiverSite1
5555,9/6/2015 8:30,62.062,CedarRiverSite1
5556,9/6/2015 8:45,62.233,CedarRiverSite1
5557,9/6/2015 9:00,62.319,CedarRiverSite1
5558,9/6/2015 9:15,62.533,CedarRiverSite1
5559,9/6/2015 9:30,63.048,CedarRiverSite1
5560,9/6/2015 9:45,63.133,CedarRiverSite1
5561,9/6/2015 10:00,63.475,CedarRiverSite1
5562,9/6/2015 10:15,63.604,CedarRiverSite1
5563,9/6/2015 10:30,63.819,CedarRiverSite1
5564,9/6/2015 10:45,63.99,CedarRiverSite1
5565,9/6/2015 11:00,64.332,CedarRiverSite1
5566,9/6/2015 11:15,64.803,CedarRiverSite1
5567,9/6/2015 11:30,66.13,CedarRiverSite1
5568,9/6/2015 11:45,66,CedarRiverSite1
5569,9/6/2015 12:00,67.543,CedarRiverSite1
5570,9/6/2015 12:15,68.099,CedarRiverSite1
5571,9/6/2015 12:30,69.213,CedarRiverSite1
5572,9/6/2015 12:45,69.514,CedarRiverSite1
5573,9/6/2015 13:00,70.716,CedarRiverSite1
5574,9/6/2015 13:15,71.404,CedarRiverSite1
5575,9/6/2015 13:30,72.394,CedarRiverSite1
5576,9/6/2015 13:45,71.964,CedarRiverSite1
5577,9/6/2015 14:00,72.05,CedarRiverSite1
5578,9/6/2015 14:15,71.661,CedarRiverSite1
5579,9/6/2015 14:30,71.404,CedarRiverSite1
5580,9/6/2015 14:45,72.221,CedarRiverSite1
5581,9/6/2015 15:00,73.342,CedarRiverSite1
5582,9/6/2015 15:15,74.077,CedarRiverSite1
5583,9/6/2015 15:30,74.554,CedarRiverSite1
5584,9/6/2015 15:45,74.986,CedarRiverSite1
5585,9/6/2015 16:00,75.333,CedarRiverSite1
5586,9/6/2015 16:15,75.551,CedarRiverSite1
5587,9/6/2015 16:30,75.508,CedarRiverSite1
5588,9/6/2015 16:45,75.376,CedarRiverSite1
5589,9/6/2015 17:00,75.16,CedarRiverSite1
5590,9/6/2015 17:15,74.813,CedarRiverSite1
5591,9/6/2015 17:30,74.381,CedarRiverSite1
5592,9/6/2015 17:45,73.904,CedarRiverSite1
5593,9/6/2015 18:00,73.342,CedarRiverSite1
5594,9/6/2015 18:15,72.783,CedarRiverSite1
5595,9/6/2015 18:30,72.221,CedarRiverSite1
5596,9/6/2015 18:45,71.62,CedarRiverSite1
5597,9/6/2015 19:00,71.103,CedarRiverSite1
5598,9/6/2015 19:15,70.63,CedarRiverSite1
5599,9/6/2015 19:30,70.115,CedarRiverSite1
5600,9/6/2015 19:45,69.643,CedarRiverSite1
5601,9/6/2015 20:00,69.085,CedarRiverSite1
5602,9/6/2015 20:15,68.443,CedarRiverSite1
5603,9/6/2015 20:30,67.757,CedarRiverSite1
5604,9/6/2015 20:45,67.114,CedarRiverSite1
5605,9/6/2015 21:00,66.472,CedarRiverSite1
5606,9/6/2015 21:15,65.829,CedarRiverSite1
5607,9/6/2015 21:30,65.23,CedarRiverSite1
5608,9/6/2015 21:45,64.674,CedarRiverSite1
5609,9/6/2015 22:00,64.117,CedarRiverSite1
5610,9/6/2015 22:15,63.561,CedarRiverSite1
5611,9/6/2015 22:30,63.09,CedarRiverSite1
5612,9/6/2015 22:45,62.62,CedarRiverSite1
5613,9/6/2015 23:00,62.148,CedarRiverSite1
5614,9/6/2015 23:15,61.677,CedarRiverSite1
5615,9/6/2015 23:30,61.29,CedarRiverSite1
5616,9/6/2015 23:45,60.904,CedarRiverSite1
5617,9/7/2015 0:00,60.561,CedarRiverSite1
5618,9/7/2015 0:15,60.217,CedarRiverSite1
5619,9/7/2015 0:30,59.916,CedarRiverSite1
5620,9/7/2015 0:45,59.616,CedarRiverSite1
5621,9/7/2015 1:00,59.315,CedarRiverSite1
5622,9/7/2015 1:15,59.056,CedarRiverSite1
5623,9/7/2015 1:30,58.755,CedarRiverSite1
5624,9/7/2015 1:45,58.582,CedarRiverSite1
5625,9/7/2015 2:00,58.325,CedarRiverSite1
5626,9/7/2015 2:15,58.152,CedarRiverSite1
5627,9/7/2015 2:30,57.936,CedarRiverSite1
5628,9/7/2015 2:45,57.807,CedarRiverSite1
5629,9/7/2015 3:00,57.722,CedarRiverSite1
5630,9/7/2015 3:15,57.506,CedarRiverSite1
5631,9/7/2015 3:30,57.29,CedarRiverSite1
5632,9/7/2015 3:45,57.074,CedarRiverSite1
5633,9/7/2015 4:00,56.901,CedarRiverSite1
5634,9/7/2015 4:15,56.944,CedarRiverSite1
5635,9/7/2015 4:30,57.031,CedarRiverSite1
5636,9/7/2015 4:45,57.117,CedarRiverSite1
5637,9/7/2015 5:00,57.247,CedarRiverSite1
5638,9/7/2015 5:15,57.376,CedarRiverSite1
5639,9/7/2015 5:30,57.549,CedarRiverSite1
5640,9/7/2015 5:45,57.722,CedarRiverSite1
5641,9/7/2015 6:00,57.893,CedarRiverSite1
5642,9/7/2015 6:15,58.066,CedarRiverSite1
5643,9/7/2015 6:30,58.239,CedarRiverSite1
5644,9/7/2015 6:45,58.455,CedarRiverSite1
5645,9/7/2015 7:00,58.626,CedarRiverSite1
5646,9/7/2015 7:15,58.755,CedarRiverSite1
5647,9/7/2015 7:30,58.885,CedarRiverSite1
5648,9/7/2015 7:45,59.056,CedarRiverSite1
5649,9/7/2015 8:00,59.229,CedarRiverSite1
5650,9/7/2015 8:15,59.445,CedarRiverSite1
5651,9/7/2015 8:30,59.616,CedarRiverSite1
5652,9/7/2015 8:45,59.873,CedarRiverSite1
5653,9/7/2015 9:00,60.303,CedarRiverSite1
5654,9/7/2015 9:15,60.604,CedarRiverSite1
5655,9/7/2015 9:30,60.948,CedarRiverSite1
5656,9/7/2015 9:45,61.376,CedarRiverSite1
5657,9/7/2015 10:00,62.105,CedarRiverSite1
5658,9/7/2015 10:15,62.62,CedarRiverSite1
5659,9/7/2015 10:30,63.304,CedarRiverSite1
5660,9/7/2015 10:45,63.732,CedarRiverSite1
5661,9/7/2015 11:00,64.375,CedarRiverSite1
5662,9/7/2015 11:15,64.931,CedarRiverSite1
5663,9/7/2015 11:30,65.059,CedarRiverSite1
5664,9/7/2015 11:45,65.23,CedarRiverSite1
5665,9/7/2015 12:00,65.359,CedarRiverSite1
5666,9/7/2015 12:15,65.701,CedarRiverSite1
5667,9/7/2015 12:30,66.472,CedarRiverSite1
5668,9/7/2015 12:45,67.071,CedarRiverSite1
5669,9/7/2015 13:00,67.885,CedarRiverSite1
5670,9/7/2015 13:15,68.356,CedarRiverSite1
5671,9/7/2015 13:30,69.213,CedarRiverSite1
5672,9/7/2015 13:45,69.471,CedarRiverSite1
5673,9/7/2015 14:00,70.372,CedarRiverSite1
5674,9/7/2015 14:15,71.964,CedarRiverSite1
5675,9/7/2015 14:30,72.783,CedarRiverSite1
5676,9/7/2015 14:45,72.869,CedarRiverSite1
5677,9/7/2015 15:00,72.869,CedarRiverSite1
5678,9/7/2015 15:15,73.515,CedarRiverSite1
5679,9/7/2015 15:30,73.256,CedarRiverSite1
5680,9/7/2015 15:45,72.997,CedarRiverSite1
5681,9/7/2015 16:00,72.912,CedarRiverSite1
5682,9/7/2015 16:15,72.739,CedarRiverSite1
5683,9/7/2015 16:30,73.17,CedarRiverSite1
5684,9/7/2015 16:45,73.256,CedarRiverSite1
5685,9/7/2015 17:00,73.256,CedarRiverSite1
5686,9/7/2015 17:15,73.429,CedarRiverSite1
5687,9/7/2015 17:30,73.299,CedarRiverSite1
5688,9/7/2015 17:45,72.869,CedarRiverSite1
5689,9/7/2015 18:00,72.653,CedarRiverSite1
5690,9/7/2015 18:15,72.48,CedarRiverSite1
5691,9/7/2015 18:30,72.178,CedarRiverSite1
5692,9/7/2015 18:45,71.834,CedarRiverSite1
5693,9/7/2015 19:00,71.49,CedarRiverSite1
5694,9/7/2015 19:15,71.146,CedarRiverSite1
5695,9/7/2015 19:30,70.803,CedarRiverSite1
5696,9/7/2015 19:45,70.416,CedarRiverSite1
5697,9/7/2015 20:00,69.985,CedarRiverSite1
5698,9/7/2015 20:15,69.514,CedarRiverSite1
5699,9/7/2015 20:30,69.085,CedarRiverSite1
5700,9/7/2015 20:45,68.698,CedarRiverSite1
5701,9/7/2015 21:00,68.356,CedarRiverSite1
5702,9/7/2015 21:15,68.056,CedarRiverSite1
5703,9/7/2015 21:30,67.671,CedarRiverSite1
5704,9/7/2015 21:45,67.285,CedarRiverSite1
5705,9/7/2015 22:00,66.857,CedarRiverSite1
5706,9/7/2015 22:15,66.515,CedarRiverSite1
5707,9/7/2015 22:30,66.301,CedarRiverSite1
5708,9/7/2015 22:45,66.13,CedarRiverSite1
5709,9/7/2015 23:00,66,CedarRiverSite1
5710,9/7/2015 23:15,66.043,CedarRiverSite1
5711,9/7/2015 23:30,66,CedarRiverSite1
5712,9/7/2015 23:45,65.916,CedarRiverSite1
5713,9/8/2015 0:00,65.701,CedarRiverSite1
5714,9/8/2015 0:15,65.615,CedarRiverSite1
5715,9/8/2015 0:30,65.444,CedarRiverSite1
5716,9/8/2015 0:45,65.145,CedarRiverSite1
5717,9/8/2015 1:00,64.845,CedarRiverSite1
5718,9/8/2015 1:15,64.503,CedarRiverSite1
5719,9/8/2015 1:30,64.161,CedarRiverSite1
5720,9/8/2015 1:45,63.732,CedarRiverSite1
5721,9/8/2015 2:00,63.347,CedarRiverSite1
5722,9/8/2015 2:15,63.005,CedarRiverSite1
5723,9/8/2015 2:30,62.661,CedarRiverSite1
5724,9/8/2015 2:45,62.319,CedarRiverSite1
5725,9/8/2015 3:00,61.977,CedarRiverSite1
5726,9/8/2015 3:15,61.59,CedarRiverSite1
5727,9/8/2015 3:30,61.248,CedarRiverSite1
5728,9/8/2015 3:45,60.904,CedarRiverSite1
5729,9/8/2015 4:00,60.561,CedarRiverSite1
5730,9/8/2015 4:15,60.26,CedarRiverSite1
5731,9/8/2015 4:30,60.046,CedarRiverSite1
5732,9/8/2015 4:45,59.873,CedarRiverSite1
5733,9/8/2015 5:00,59.788,CedarRiverSite1
5734,9/8/2015 5:15,59.745,CedarRiverSite1
5735,9/8/2015 5:30,59.659,CedarRiverSite1
5736,9/8/2015 5:45,59.572,CedarRiverSite1
5737,9/8/2015 6:00,59.486,CedarRiverSite1
5738,9/8/2015 6:15,59.445,CedarRiverSite1
5739,9/8/2015 6:30,59.572,CedarRiverSite1
5740,9/8/2015 6:45,59.702,CedarRiverSite1
5741,9/8/2015 7:00,59.83,CedarRiverSite1
5742,9/8/2015 7:15,59.916,CedarRiverSite1
5743,9/8/2015 7:30,59.959,CedarRiverSite1
5744,9/8/2015 7:45,60.003,CedarRiverSite1
5745,9/8/2015 8:00,60.089,CedarRiverSite1
5746,9/8/2015 8:15,60.217,CedarRiverSite1
5747,9/8/2015 8:30,60.39,CedarRiverSite1
5748,9/8/2015 8:45,60.647,CedarRiverSite1
5749,9/8/2015 9:00,60.948,CedarRiverSite1
5750,9/8/2015 9:15,61.248,CedarRiverSite1
5751,9/8/2015 9:30,61.547,CedarRiverSite1
5752,9/8/2015 9:45,61.934,CedarRiverSite1
5753,9/8/2015 10:00,62.406,CedarRiverSite1
5754,9/8/2015 10:15,62.704,CedarRiverSite1
5755,9/8/2015 10:30,62.919,CedarRiverSite1
5756,9/8/2015 10:45,63.433,CedarRiverSite1
5757,9/8/2015 11:00,64.117,CedarRiverSite1
5758,9/8/2015 11:15,64.589,CedarRiverSite1
5759,9/8/2015 11:30,65.145,CedarRiverSite1
5760,9/8/2015 11:45,65.403,CedarRiverSite1
5761,9/8/2015 12:00,65.916,CedarRiverSite1
5762,9/8/2015 12:15,65.959,CedarRiverSite1
5763,9/8/2015 12:30,66.643,CedarRiverSite1
5764,9/8/2015 12:45,67.456,CedarRiverSite1
5765,9/8/2015 13:00,68.698,CedarRiverSite1
5766,9/8/2015 13:15,69.557,CedarRiverSite1
5767,9/8/2015 13:30,70.543,CedarRiverSite1
5768,9/8/2015 13:45,70.716,CedarRiverSite1
5769,9/8/2015 14:00,70.93,CedarRiverSite1
5770,9/8/2015 14:15,71.317,CedarRiverSite1
5771,9/8/2015 14:30,72.178,CedarRiverSite1
5772,9/8/2015 14:45,72.48,CedarRiverSite1
5773,9/8/2015 15:00,73.083,CedarRiverSite1
5774,9/8/2015 15:15,73.515,CedarRiverSite1
5775,9/8/2015 15:30,73.99,CedarRiverSite1
5776,9/8/2015 15:45,74.381,CedarRiverSite1
5777,9/8/2015 16:00,74.554,CedarRiverSite1
5778,9/8/2015 16:15,74.64,CedarRiverSite1
5779,9/8/2015 16:30,74.683,CedarRiverSite1
5780,9/8/2015 16:45,74.25,CedarRiverSite1
5781,9/8/2015 17:00,73.904,CedarRiverSite1
5782,9/8/2015 17:15,73.472,CedarRiverSite1
5783,9/8/2015 17:30,72.997,CedarRiverSite1
5784,9/8/2015 17:45,72.437,CedarRiverSite1
5785,9/8/2015 18:00,71.92,CedarRiverSite1
5786,9/8/2015 18:15,71.317,CedarRiverSite1
5787,9/8/2015 18:30,70.803,CedarRiverSite1
5788,9/8/2015 18:45,70.243,CedarRiverSite1
5789,9/8/2015 19:00,69.685,CedarRiverSite1
5790,9/8/2015 19:15,69.129,CedarRiverSite1
5791,9/8/2015 19:30,68.527,CedarRiverSite1
5792,9/8/2015 19:45,67.928,CedarRiverSite1
5793,9/8/2015 20:00,67.285,CedarRiverSite1
5794,9/8/2015 20:15,66.6,CedarRiverSite1
5795,9/8/2015 20:30,65.916,CedarRiverSite1
5796,9/8/2015 20:45,65.273,CedarRiverSite1
5797,9/8/2015 21:00,64.632,CedarRiverSite1
5798,9/8/2015 21:15,63.99,CedarRiverSite1
5799,9/8/2015 21:30,63.304,CedarRiverSite1
5800,9/8/2015 21:45,62.748,CedarRiverSite1
5801,9/8/2015 22:00,62.191,CedarRiverSite1
5802,9/8/2015 22:15,61.677,CedarRiverSite1
5803,9/8/2015 22:30,61.205,CedarRiverSite1
5804,9/8/2015 22:45,60.733,CedarRiverSite1
5805,9/8/2015 23:00,60.303,CedarRiverSite1
5806,9/8/2015 23:15,59.916,CedarRiverSite1
5807,9/8/2015 23:30,59.616,CedarRiverSite1
5808,9/8/2015 23:45,59.358,CedarRiverSite1
5809,9/9/2015 0:00,59.142,CedarRiverSite1
5810,9/9/2015 0:15,58.928,CedarRiverSite1
5811,9/9/2015 0:30,58.755,CedarRiverSite1
5812,9/9/2015 0:45,58.498,CedarRiverSite1
